"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"122","Atlantic halibut","Atlantic","revenue_5yr","Socioeconomic","mean of 2014 - 2019",1271162.78075395,"13",53,8,0.371428571428571,11.7609689330278,14,55,"Atlantic halibut - Atlantic","Atlantic halibut, 11.76"
"123","Atlantic halibut","Atlantic","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.451397527389084,"12",52,8,0.333333333333333,11.7609689330278,14,55,"Atlantic halibut - Atlantic","Atlantic halibut, 11.76"
"124","Atlantic halibut","Atlantic","climate_vulnerability","Population","Hare et al. 2016",3,"3 (dense rank)",52,8,0.75,11.7609689330278,14,55,"Atlantic halibut - Atlantic","Atlantic halibut, 11.76"
"125","Atlantic halibut","Atlantic","habitat_vulnerability","Habitat",NA,NA,NA,NA,8,0.5,11.7609689330278,14,55,"Atlantic halibut - Atlantic","Atlantic halibut, 11.76"
"126","Atlantic herring","Atlantic","bbmsy","Population","2018",0.749000012874603,"22",41,8,0.536585365853659,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"127","Atlantic herring","Atlantic","ffmsy","Socioeconomic","2018",0.882000029087067,"28",36,8,0.777777777777778,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"128","Atlantic herring","Atlantic","asmt_catch","Socioeconomic","1968",477767,"40",40,8,1,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"129","Atlantic herring","Atlantic","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.345123837232109,"5",23,8,0.217391304347826,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"130","Atlantic herring","Atlantic","asmt_abundance","Population",NA,NA,NA,NA,8,0.5,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"131","Atlantic herring","Atlantic","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.368419516260755,"16",36,8,0.444444444444444,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"132","Atlantic herring","Atlantic","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.585447252012375,"29",51,8,0.568627450980392,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"133","Atlantic herring","Atlantic","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.372824862413202,"17",51,8,0.333333333333333,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"134","Atlantic herring","Atlantic","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.49058833920194,"29",51,8,0.568627450980392,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"135","Atlantic herring","Atlantic","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.470772127442275,"20",51,8,0.392156862745098,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"136","Atlantic herring","Atlantic","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0697868696769956,"24",51,8,0.470588235294118,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"137","Atlantic herring","Atlantic","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0385562504780078,"13",51,8,0.254901960784314,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"138","Atlantic herring","Atlantic","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0926680244399186,"31",51,8,0.607843137254902,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"139","Atlantic herring","Atlantic","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0944126074498568,"30",51,8,0.588235294117647,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"140","Atlantic herring","Atlantic","NRCC_ranking","Management","NRCC_risk_assessment",2.488888889,"33",43,8,0.75,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"141","Atlantic herring","Atlantic","diet","Biological","all time",13,"3",45,8,0.272727272727273,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"142","Atlantic herring","Atlantic","rec_catch","Socioeconomic","mean of 2014 - 2019",1326116.4,"25",38,8,0.78125,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"143","Atlantic herring","Atlantic","com_catch_max","Socioeconomic","2006",266388473,"36",54,8,1,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"144","Atlantic herring","Atlantic","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",108531263.8,"34",53,8,0.971428571428571,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"145","Atlantic herring","Atlantic","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.158013229607391,"1",52,8,0.0277777777777778,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"146","Atlantic herring","Atlantic","revenue_max","Socioeconomic","2006",212529914.447107,"35",54,8,0.972222222222222,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"147","Atlantic herring","Atlantic","revenue_5yr","Socioeconomic","mean of 2014 - 2019",23663419.1901361,"34",53,8,0.971428571428571,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"148","Atlantic herring","Atlantic","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.40378415497501,"9",52,8,0.25,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"149","Atlantic herring","Atlantic","climate_vulnerability","Population","Hare et al. 2016",1,"1 (dense rank)",52,8,0.25,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"150","Atlantic herring","Atlantic","habitat_vulnerability","Habitat",NA,NA,NA,NA,8,0.5,14.0073470334983,38,55,"Atlantic herring - Atlantic","Atlantic herring, 14.01"
"151","Atlantic mackerel","Gulf of Maine / Cape Hatteras","bbmsy","Population","2018",0.221000000834465,"31",41,2,0.75609756097561,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"152","Atlantic mackerel","Gulf of Maine / Cape Hatteras","ffmsy","Socioeconomic","2018",1.80799996852875,"33",36,2,0.916666666666667,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"153","Atlantic mackerel","Gulf of Maine / Cape Hatteras","asmt_catch","Socioeconomic","1973",432608,"39",40,2,0.975,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"154","Atlantic mackerel","Gulf of Maine / Cape Hatteras","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.769817153188784,"18",23,2,0.782608695652174,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"155","Atlantic mackerel","Gulf of Maine / Cape Hatteras","asmt_abundance","Population",NA,NA,NA,NA,2,0.5,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"156","Atlantic mackerel","Gulf of Maine / Cape Hatteras","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.93535866484785,"30",36,2,0.833333333333333,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"157","Atlantic mackerel","Gulf of Maine / Cape Hatteras","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",1.62651817108604,"49",51,2,0.96078431372549,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"158","Atlantic mackerel","Gulf of Maine / Cape Hatteras","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.147501326244868,"4",51,2,0.0784313725490196,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"159","Atlantic mackerel","Gulf of Maine / Cape Hatteras","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.129790573825924,"6",51,2,0.117647058823529,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"160","Atlantic mackerel","Gulf of Maine / Cape Hatteras","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.0114460896407316,"1",51,2,0.0196078431372549,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"161","Atlantic mackerel","Gulf of Maine / Cape Hatteras","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0123687051961681,"4",51,2,0.0784313725490196,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"162","Atlantic mackerel","Gulf of Maine / Cape Hatteras","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.114170029812486,"35",51,2,0.686274509803922,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"163","Atlantic mackerel","Gulf of Maine / Cape Hatteras","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.103193376700177,"32",51,2,0.627450980392157,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"164","Atlantic mackerel","Gulf of Maine / Cape Hatteras","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.120124013528749,"36",51,2,0.705882352941177,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"165","Atlantic mackerel","Gulf of Maine / Cape Hatteras","NRCC_ranking","Management","NRCC_risk_assessment",2.641666667,"34",43,2,0.772727272727273,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"166","Atlantic mackerel","Gulf of Maine / Cape Hatteras","diet","Biological","all time",11,"5",45,2,0.454545454545455,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"167","Atlantic mackerel","Gulf of Maine / Cape Hatteras","rec_catch","Socioeconomic","mean of 2014 - 2019",6714901,"28",38,2,0.875,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"168","Atlantic mackerel","Gulf of Maine / Cape Hatteras","com_catch_max","Socioeconomic","2006",124860852,"31",54,2,0.861111111111111,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"169","Atlantic mackerel","Gulf of Maine / Cape Hatteras","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",14101322.8,"28",53,2,0.8,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"170","Atlantic mackerel","Gulf of Maine / Cape Hatteras","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.346305690721921,"5",52,2,0.138888888888889,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"171","Atlantic mackerel","Gulf of Maine / Cape Hatteras","revenue_max","Socioeconomic","2006",30290073.7409133,"23",54,2,0.638888888888889,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"172","Atlantic mackerel","Gulf of Maine / Cape Hatteras","revenue_5yr","Socioeconomic","mean of 2014 - 2019",3818973.26942551,"19",53,2,0.542857142857143,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"173","Atlantic mackerel","Gulf of Maine / Cape Hatteras","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.424610665183444,"11",52,2,0.305555555555556,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"174","Atlantic mackerel","Gulf of Maine / Cape Hatteras","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,2,0.5,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"175","Atlantic mackerel","Gulf of Maine / Cape Hatteras","habitat_vulnerability","Habitat",NA,NA,NA,NA,2,0.5,14.4277903751237,44,55,"Atlantic mackerel - Gulf of Maine / Cape Hatteras","Atlantic mackerel, 14.43"
"176","Atlantic wolffish","Gulf of Maine / Georges Bank","bbmsy","Population","2017",0.404000014066696,"28",41,7,0.682926829268293,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"177","Atlantic wolffish","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2017",0.00899999961256981,"1",36,7,0.0277777777777778,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"178","Atlantic wolffish","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1983",1112.40002441406,"2",40,7,0.05,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"179","Atlantic wolffish","Gulf of Maine / Georges Bank","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.448345926725506,"12",23,7,0.521739130434783,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"180","Atlantic wolffish","Gulf of Maine / Georges Bank","asmt_abundance","Population",NA,NA,NA,NA,7,0.5,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"181","Atlantic wolffish","Gulf of Maine / Georges Bank","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.805360156882641,"26",36,7,0.722222222222222,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"182","Atlantic wolffish","Gulf of Maine / Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.348984923476301,"15",51,7,0.294117647058824,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"183","Atlantic wolffish","Gulf of Maine / Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.579237594951916,"27",51,7,0.529411764705882,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"184","Atlantic wolffish","Gulf of Maine / Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.178002735978112,"10",51,7,0.196078431372549,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"185","Atlantic wolffish","Gulf of Maine / Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.0654377880184332,"3",51,7,0.0588235294117647,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"186","Atlantic wolffish","Gulf of Maine / Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0944854612436448,"30",51,7,0.588235294117647,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"187","Atlantic wolffish","Gulf of Maine / Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.149587648522461,"41",51,7,0.803921568627451,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"188","Atlantic wolffish","Gulf of Maine / Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.113974231912785,"36",51,7,0.705882352941177,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"189","Atlantic wolffish","Gulf of Maine / Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.192754132958143,"48",51,7,0.941176470588235,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"190","Atlantic wolffish","Gulf of Maine / Georges Bank","NRCC_ranking","Management","NRCC_risk_assessment",1.791666667,"7",43,7,0.159090909090909,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"191","Atlantic wolffish","Gulf of Maine / Georges Bank","diet","Biological","all time",6,"10",45,7,0.909090909090909,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"192","Atlantic wolffish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic",NA,NA,NA,NA,7,0.5,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
"193","Atlantic wolffish","Gulf of Maine / Georges Bank","com_catch_max","Socioeconomic","1983",2656600,"9",54,7,0.25,12.4404948367084,21,55,"Atlantic wolffish - Gulf of Maine / Georges Bank","Atlantic wolffish, 12.44"
